story,sentence,word,pos,lemma,nchar
264,182,",",",",",",1
264,182,so,RB,so,2
264,182,they,PP,they,4
264,182,got,VBD,get,3
264,182,two,CD,two,3
264,182,self-heating,NN,self-heating,12
264,182,TV,NN,tv,2
264,182,dinners,NNS,dinner,7
264,182,out,RP,out,3
264,182,of,IN,of,2
264,182,a,DT,a,1
264,182,vending,VBG,vend,7
264,182,machine,NN,machine,7
264,182,.,SENT,.,1
264,183,The,DT,the,3
264,183,quality,NN,quality,7
264,183,of,IN,of,2
264,183,food,NN,food,4
264,183,had,VBD,have,3
264,183,declined,VBN,decline,8
264,183,steadily,RB,steadily,8
264,183,over,IN,over,4
264,183,the,DT,the,3
264,183,past,JJ,past,4
264,183,decades,NNS,decade,7
264,183,",",",",",",1
264,183,but,CC,but,3
264,183,a,DT,a,1
264,183,TV,NN,tv,2
264,183,dinner,NN,dinner,6
264,183,was,VBD,be,3
264,183,still,RB,still,5
264,183,significantly,RB,significantly,13
264,183,worse,JJR,bad,5
264,183,than,IN,than,4
264,183,anything,NN,anything,8
264,183,else,RB,else,4
264,183,.,SENT,.,1
264,184,Chewing,VBG,chew,7
264,184,their,PP$,their,5
264,184,wobbly,JJ,wobbly,6
264,184,",",",",",",1
264,184,sponge-like,JJ,sponge-like,11
264,184,meals,NNS,meal,5
264,184,",",",",",",1
264,184,Ed,NP,ed,2
264,184,and,CC,and,3
264,184,the,DT,the,3
264,184,girl,NN,girl,4
264,184,looked,VBD,look,6
264,184,at,IN,at,2
264,184,each,DT,each,4
264,184,other,JJ,other,5
264,184,and,CC,and,3
264,184,smiled,VBD,smile,6
264,184,.,SENT,.,1
264,185,Suddenly,RB,suddenly,8
264,185,",",",",",",1
264,185,Ed,NP,ed,2
264,185,'s,POS,'s,2
264,185,watch,NN,watch,5
264,185,started,VBD,start,7
264,185,to,TO,to,2
264,185,beep,NN,beep,4
264,185,softly,RB,softly,6
264,185,.,SENT,.,1
264,186,The,DT,the,3
264,186,message,NN,message,7
264,186,Your,PP$,your,4
264,186,place,NN,place,5
264,186,or,CC,or,2
264,186,mine,NN,mine,4
264,186,?,SENT,?,1
264,187,on,IN,on,2
264,187,its,PP$,its,3
264,187,display,NN,display,7
264,187,was,VBD,be,3
264,187,meant,VBN,mean,5
264,187,to,TO,to,2
264,187,remind,VB,remind,6
264,187,Ed,NP,ed,2
264,187,to,TO,to,2
264,187,get,VB,get,3
264,187,down,RB,down,4
264,187,to,TO,to,2
264,187,brass,NN,brass,5
264,187,tacks,NNS,tack,5
264,187,before,IN,before,6
264,187,it,PP,it,2
264,187,was,VBD,be,3
264,187,too,RB,too,3
264,187,late,JJ,late,4
264,187,.,SENT,.,1
264,188,Ed,NP,ed,2
264,188,looked,VBD,look,6
264,188,at,IN,at,2
264,188,the,DT,the,3
264,188,message,NN,message,7
264,188,",",",",",",1
264,188,but,CC,but,3
264,188,instead,RB,instead,7
264,188,he,PP,he,2
264,188,said,VBD,say,4
264,188,to,TO,to,2
264,188,the,DT,the,3
264,188,girl,NN,girl,4
264,188,:,:,:,1
264,189,``,``,``,2
264,189,Let,VB,let,3
264,189,'s,POS,'s,2
264,189,go,VB,go,2
264,189,to,TO,to,2
264,189,the,DT,the,3
264,189,Beach,NP,beach,5
264,189,.,SENT,.,1
264,190,'','','',2
264,190,The,DT,the,3
264,190,girl,NN,girl,4
264,190,agreed,VBD,agree,6
264,190,",",",",",",1
264,190,and,CC,and,3
264,190,Ed,NP,ed,2
264,190,called,VBD,call,6
264,190,another,DT,another,7
264,190,tin,NN,tin,3
264,190,.,SENT,.,1
264,191,The,DT,the,3
264,191,Beach,NP,beach,5
264,191,was,VBD,be,3
264,191,the,DT,the,3
264,191,most,RBS,most,4
264,191,famous,JJ,famous,6
264,191,amusement,NN,amusement,9
264,191,park,NN,park,4
264,191,in,IN,in,2
264,191,New,NP,new,3
264,191,Leningrad,NP,leningrad,9
264,191,.,SENT,.,1
264,192,It,PP,it,2
264,192,consisted,VBD,consist,9
264,192,of,IN,of,2
264,192,a,DT,a,1
264,192,huge,JJ,huge,4
264,192,steel,NN,steel,5
264,192,hemisphere,NN,hemisphere,10
264,192,that,WDT,that,4
264,192,could,MD,could,5
264,192,only,RB,only,4
264,192,be,VB,be,2
264,192,entered,VBN,enter,7
264,192,through,IN,through,7
264,192,airlocks,NNS,airlock,8
264,192,.,SENT,.,1
264,193,Inside,RB,inside,6
264,193,",",",",",",1
264,193,it,PP,it,2
264,193,gave,VBD,give,4
264,193,the,DT,the,3
264,193,illusion,NN,illusion,8
264,193,of,IN,of,2
264,193,a,DT,a,1
264,193,beach,NN,beach,5
264,193,at,IN,at,2
264,193,night,NN,night,5
264,193,",",",",",",1
264,193,with,IN,with,4
264,193,fine,JJ,fine,4
264,193,sand,NN,sand,4
264,193,and,CC,and,3
264,193,deep,JJ,deep,4
264,193,clear,JJ,clear,5
264,193,water,NN,water,5
264,193,.,SENT,.,1
264,194,Tiny,JJ,tiny,4
264,194,lamps,NNS,lamp,5
264,194,turned,VBD,turn,6
264,194,the,DT,the,3
264,194,high,JJ,high,4
264,194,black,JJ,black,5
264,194,ceiling,NN,ceiling,7
264,194,into,IN,into,4
264,194,a,DT,a,1
264,194,starry,JJ,starry,6
264,194,sky,NN,sky,3
264,194,",",",",",",1
264,194,and,CC,and,3
264,194,a,DT,a,1
264,194,steady,JJ,steady,6
264,194,breeze,NN,breeze,6
264,194,rustling,VBG,rustle,8
264,194,the,DT,the,3
264,194,leaves,NNS,leaf,6
264,194,of,IN,of,2
264,194,some,DT,some,4
264,194,palm,NN,palm,4
264,194,trees,NNS,tree,5
264,194,put,VBD,put,3
264,194,the,DT,the,3
264,194,final,JJ,final,5
264,194,touch,NN,touch,5
264,194,to,TO,to,2
264,194,the,DT,the,3
264,194,romantic,JJ,romantic,8
264,194,atmosphere,NN,atmosphere,10
264,194,.,SENT,.,1
264,195,The,DT,the,3
264,195,high,JJ,high,4
264,195,concentration,NN,concentration,13
264,195,of,IN,of,2
264,195,oxygen,NN,oxygen,6
264,195,in,IN,in,2
264,195,the,DT,the,3
264,195,air,NN,air,3
264,195,and,CC,and,3
264,195,certain,JJ,certain,7
264,195,chemicals,NNS,chemical,9
264,195,recreated,VBD,recreate,9
264,195,the,DT,the,3
264,195,characteristic,JJ,characteristic,14
264,195,smell,NN,smell,5
264,195,of,IN,of,2
264,195,a,DT,a,1
264,195,real,JJ,real,4
264,195,ocean,NN,ocean,5
264,195,.,SENT,.,1
264,196,The,DT,the,3
264,196,Beach,NP,beach,5
264,196,was,VBD,be,3
264,196,open,JJ,open,4
264,196,day,NN,day,3
264,196,and,CC,and,3
264,196,night,NN,night,5
264,196,",",",",",",1
264,196,and,CC,and,3
264,196,a,DT,a,1
264,196,sunset,NN,sunset,6
264,196,was,VBD,be,3
264,196,simulated,JJ,simulated,9
264,196,every,DT,every,5
264,196,thirty,CD,thirty,6
264,196,minutes,NNS,minute,7
264,196,.,SENT,.,1
264,197,When,WRB,when,4
264,197,Ed,NP,ed,2
264,197,and,CC,and,3
264,197,the,DT,the,3
264,197,girl,NN,girl,4
264,197,had,VBD,have,3
264,197,arrived,VBN,arrive,7
264,197,(,(,(,1
264,197,and,CC,and,3
264,197,he,PP,he,2
264,197,had,VBD,have,3
264,197,paid,VBN,pay,4
264,197,a,DT,a,1
264,197,little,JJ,little,6
264,197,fortune,NN,fortune,7
264,197,to,TO,to,2
264,197,be,VB,be,2
264,197,admitted,VBN,admit,8
264,197,),),),1
264,197,",",",",",",1
264,197,they,PP,they,4
264,197,strolled,VBD,stroll,8
264,197,along,IN,along,5
264,197,the,DT,the,3
264,197,coastline,NN,coastline,9
264,197,",",",",",",1
264,197,past,IN,past,4
264,197,the,DT,the,3
264,197,other,JJ,other,5
264,197,young,JJ,young,5
264,197,couples,NNS,couple,7
264,197,who,WP,who,3
264,197,were,VBD,be,4
264,197,holding,VBG,hold,7
264,197,hands,NNS,hand,5
264,197,or,CC,or,2
264,197,necking,VBG,neck,7
264,197,each,DT,each,4
264,197,other,JJ,other,5
264,197,.,SENT,.,1
264,198,Soon,RB,soon,4
264,198,",",",",",",1
264,198,the,DT,the,3
264,198,simulated,JJ,simulated,9
264,198,sunset,NN,sunset,6
264,198,began,VBD,begin,5
264,198,.,SENT,.,1
264,199,When,WRB,when,4
264,199,the,DT,the,3
264,199,large,JJ,large,5
264,199,red,JJ,red,3
264,199,disk,NN,disk,4
264,199,of,IN,of,2
264,199,the,DT,the,3
264,199,sun,NN,sun,3
264,199,",",",",",",1
264,199,projected,VBN,project,9
264,199,on,IN,on,2
264,199,the,DT,the,3
264,199,far,JJ,far,3
264,199,side,NN,side,4
264,199,of,IN,of,2
264,199,the,DT,the,3
264,199,steel,NN,steel,5
264,199,hemisphere,NN,hemisphere,10
264,199,",",",",",",1
264,199,touched,VBD,touch,7
264,199,the,DT,the,3
264,199,water,NN,water,5
264,199,",",",",",",1
264,199,Ed,NP,ed,2
264,199,touched,VBD,touch,7
264,199,the,DT,the,3
264,199,girl,NN,girl,4
264,199,for,IN,for,3
264,199,the,DT,the,3
264,199,first,JJ,first,5
264,199,time,NN,time,4
264,199,.,SENT,.,1
264,200,When,WRB,when,4
264,200,night,NN,night,5
264,200,had,VBD,have,3
264,200,fallen,VBN,fall,6
264,200,",",",",",",1
264,200,they,PP,they,4
264,200,were,VBD,be,4
264,200,hugging,VBG,hug,7
264,200,and,CC,and,3
264,200,kissing,VBG,kiss,7
264,200,each,DT,each,4
264,200,other,JJ,other,5
264,200,.,SENT,.,1
264,201,Ed,NP,ed,2
264,201,returned,VBD,return,8
264,201,home,NN,home,4
264,201,after,IN,after,5
264,201,03:00,CD,03:00,5
264,201,a.m.,NN,a.m.,4
264,201,.,SENT,.,1
264,202,Drunk,JJ,drunk,5
264,202,with,IN,with,4
264,202,love,NN,love,4
264,202,",",",",",",1
264,202,he,PP,he,2
264,202,kissed,VBD,kiss,6
264,202,the,DT,the,3
264,202,Padlock,NN,padlock,7
264,202,instead,RB,instead,7
264,202,of,IN,of,2
264,202,pressing,VBG,press,8
264,202,his,PP$,his,3
264,202,thumb,NN,thumb,5
264,202,on,IN,on,2
264,202,the,DT,the,3
264,202,pad,NN,pad,3
264,202,.,SENT,.,1
264,203,To,TO,to,2
264,203,Ed,NP,ed,2
264,203,'s,POS,'s,2
264,203,great,JJ,great,5
264,203,surprise,NN,surprise,8
264,203,",",",",",",1
264,203,and,CC,and,3
264,203,to,TO,to,2
264,203,the,DT,the,3
264,203,great,JJ,great,5
264,203,embarrassment,NN,embarrassment,13
264,203,of,IN,of,2
264,203,the,DT,the,3
264,203,corporation,NN,corporation,11
264,203,manufacturing,VBG,manufacture,13
264,203,the,DT,the,3
264,203,Padlock,NN,padlock,7
264,203,system,NN,system,6
264,203,",",",",",",1
264,203,which,WDT,which,5
264,203,received,VBD,receive,8
264,203,one,CD,one,3
264,203,of,IN,of,2
264,203,his,PP$,his,3
264,203,infamous,JJ,infamous,8
264,203,letters,NNS,letter,7
264,203,of,IN,of,2
264,203,complaint,NN,complaint,9
264,203,a,DT,a,1
264,203,few,JJ,few,3
264,203,days,NNS,day,4
264,203,later,RB,later,5
264,203,",",",",",",1
264,203,the,DT,the,3
264,203,door,NN,door,4
264,203,opened,VBD,open,6
264,203,immediately,RB,immediately,11
264,203,.,SENT,.,1
264,204,As,IN,as,2
264,204,the,DT,the,3
264,204,computer,NN,computer,8
264,204,system,NN,system,6
264,204,realized,VBN,realize,8
264,204,that,IN,that,4
264,204,Ed,NP,ed,2
264,204,was,VBD,be,3
264,204,on,IN,on,2
264,204,his,PP$,his,3
264,204,own,JJ,own,3
264,204,",",",",",",1
264,204,it,PP,it,2
264,204,asked,VBD,ask,5
264,204,him,PP,him,3
264,204,:,:,:,1
264,205,``,``,``,2
264,205,Does,NP,does,4
264,205,that,DT,that,4
264,205,mean,VBP,mean,4
264,205,I,PP,i,1
264,205,can,MD,can,3
264,205,reset,VB,reset,5
264,205,the,DT,the,3
264,205,bed,NN,bed,3
264,205,to,TO,to,2
264,205,its,PP$,its,3
264,205,normal,JJ,normal,6
264,205,size,NN,size,4
264,205,?,SENT,?,1
264,206,'','','',2
264,206,Still,RB,still,5
264,206,beaming,JJ,beaming,7
264,206,",",",",",",1
264,206,Ed,NP,ed,2
264,206,just,RB,just,4
264,206,said,VBD,say,4
264,206,``,``,``,2
264,206,yes,UH,yes,3
264,206,'','','',2
264,206,.,SENT,.,1
264,207,He,PP,he,2
264,207,felt,VBD,feel,4
264,207,madly,RB,madly,5
264,207,in,IN,in,2
264,207,love,NN,love,4
264,207,with,IN,with,4
264,207,the,DT,the,3
264,207,girl,NN,girl,4
264,207,and,CC,and,3
264,207,wanted,VBD,want,6
264,207,to,TO,to,2
264,207,see,VB,see,3
264,207,her,PP,her,3
264,207,again,RB,again,5
264,207,as,RB,as,2
264,207,soon,RB,soon,4
264,207,as,RB,as,2
264,207,possible,JJ,possible,8
264,207,.,SENT,.,1
264,208,``,``,``,2
264,208,Do,VBP,do,2
264,208,you,PP,you,3
264,208,want,VBP,want,4
264,208,me,PP,me,2
264,208,to,TO,to,2
264,208,make,VB,make,4
264,208,the,DT,the,3
264,208,video,JJ,video,5
264,208,recording,NN,recording,9
264,208,anyway,RB,anyway,6
264,208,?,SENT,?,1
264,209,'','','',2
264,209,Ed,NP,ed,2
264,209,did,VBD,do,3
264,209,n't,RB,n't,3
264,209,register,VB,register,8
264,209,the,DT,the,3
264,209,computer,NN,computer,8
264,209,'s,POS,'s,2
264,209,sarcastic,JJ,sarcastic,9
264,209,comment,NN,comment,7
264,209,because,IN,because,7
264,209,in,IN,in,2
264,209,that,DT,that,4
264,209,very,RB,very,4
264,209,instant,JJ,instant,7
264,209,he,PP,he,2
264,209,realized,VBD,realize,8
264,209,that,IN,that,4
264,209,he,PP,he,2
264,209,did,VBD,do,3
264,209,not,RB,not,3
264,209,know,VB,know,4
264,209,the,DT,the,3
264,209,name,NN,name,4
264,209,of,IN,of,2
264,209,the,DT,the,3
264,209,girl,NN,girl,4
264,209,.,SENT,.,1
264,210,He,PP,he,2
264,210,had,VBD,have,3
264,210,never,RB,never,5
264,210,asked,VBN,ask,5
264,210,a,DT,a,1
264,210,girl,NN,girl,4
264,210,for,IN,for,3
264,210,her,PP$,her,3
264,210,name,NN,name,4
264,210,on,IN,on,2
264,210,a,DT,a,1
264,210,date,NN,date,4
264,210,.,SENT,.,1
264,211,All,DT,all,3
264,211,of,IN,of,2
264,211,a,DT,a,1
264,211,sudden,JJ,sudden,6
264,211,",",",",",",1
264,211,Ed,NP,ed,2
264,211,was,VBD,be,3
264,211,in,IN,in,2
264,211,deep,JJ,deep,4
264,211,despair,NN,despair,7
264,211,.,SENT,.,1
264,212,How,WRB,how,3
264,212,could,MD,could,5
264,212,he,PP,he,2
264,212,ever,RB,ever,4
264,212,find,VBP,find,4
264,212,the,DT,the,3
264,212,girl,NN,girl,4
264,212,again,RB,again,5
264,212,without,IN,without,7
264,212,even,RB,even,4
264,212,knowing,VBG,know,7
264,212,her,PP$,her,3
264,212,name,NN,name,4
264,212,?,SENT,?,1
264,213,He,PP,he,2
264,213,gave,VBD,give,4
264,213,the,DT,the,3
264,213,fridge,NN,fridge,6
264,213,a,DT,a,1
264,213,helpless,JJ,helpless,8
264,213,kick,NN,kick,4
264,213,",",",",",",1
264,213,which,WDT,which,5
264,213,responded,VBD,respond,9
264,213,with,IN,with,4
264,213,an,DT,an,2
264,213,indignant,JJ,indignant,9
264,213,``,``,``,2
264,213,Ouch,NP,ouch,4
264,213,!,SENT,!,1
264,214,'','','',2
264,214,Without,IN,without,7
264,214,undressing,VBG,undress,10
264,214,he,PP,he,2
264,214,jumped,VBD,jump,6
264,214,into,IN,into,4
264,214,his,PP$,his,3
264,214,bed,NN,bed,3
264,214,.,SENT,.,1
264,215,The,DT,the,3
264,215,pink,JJ,pink,4
264,215,badge,NN,badge,5
264,215,",",",",",",1
264,215,which,WDT,which,5
264,215,he,PP,he,2
264,215,had,VBD,have,3
264,215,still,RB,still,5
264,215,been,VBN,be,4
264,215,wearing,VBG,wear,7
264,215,",",",",",",1
264,215,fell,VBD,fall,4
264,215,off,RP,off,3
264,215,his,PP$,his,3
264,215,chest,NN,chest,5
264,215,.,SENT,.,1
264,216,As,IN,as,2
264,216,Ed,NP,ed,2
264,216,looked,VBD,look,6
264,216,at,IN,at,2
264,216,it,PP,it,2
264,216,",",",",",",1
264,216,the,DT,the,3
264,216,number,NN,number,6
264,216,264,CD,264,3
264,216,seemed,VBD,seem,6
264,216,to,TO,to,2
264,216,sting,NN,sting,5
264,216,his,PP$,his,3
264,216,eyes,NNS,eye,4
264,216,.,SENT,.,1
264,217,When,WRB,when,4
264,217,he,PP,he,2
264,217,fell,VBD,fall,4
264,217,asleep,RB,asleep,6
264,217,at,IN,at,2
264,217,last,JJ,last,4
264,217,",",",",",",1
264,217,tears,NNS,tear,5
264,217,were,VBD,be,4
264,217,running,VBG,run,7
264,217,down,RP,down,4
264,217,his,PP$,his,3
264,217,cheeks,NNS,cheek,6
264,217,",",",",",",1
264,217,unnoticed,JJ,unnoticed,9
264,217,by,IN,by,2
264,217,the,DT,the,3
264,217,computer,NN,computer,8
264,217,system,NN,system,6
264,217,.,SENT,.,1
264,218,The,DT,the,3
264,218,next,JJ,next,4
264,218,morning,NN,morning,7
264,218,",",",",",",1
264,218,Ed,NP,ed,2
264,218,felt,VBD,feel,4
264,218,worse,JJR,bad,5
264,218,than,IN,than,4
264,218,ever,RB,ever,4
264,218,before,RB,before,6
264,218,.,SENT,.,1
264,219,The,DT,the,3
264,219,first,JJ,first,5
264,219,thing,NN,thing,5
264,219,he,PP,he,2
264,219,saw,VBD,see,3
264,219,when,WRB,when,4
264,219,he,PP,he,2
264,219,opened,VBD,open,6
264,219,his,PP$,his,3
264,219,eyes,NNS,eye,4
264,219,was,VBD,be,3
264,219,the,DT,the,3
264,219,pink,JJ,pink,4
264,219,badge,NN,badge,5
264,219,",",",",",",1
264,219,and,CC,and,3
264,219,a,DT,a,1
264,219,wave,NN,wave,4
264,219,of,IN,of,2
264,219,grief,NN,grief,5
264,219,swept,VBN,sweep,5
264,219,through,IN,through,7
264,219,his,PP$,his,3
264,219,mind,NN,mind,4
264,219,.,SENT,.,1
264,220,Depressed,JJ,depressed,9
264,220,",",",",",",1
264,220,he,PP,he,2
264,220,got,VBD,get,3
264,220,up,RB,up,2
264,220,slowly,RB,slowly,6
264,220,",",",",",",1
264,220,stared,VBD,stare,6
264,220,sullenly,RB,sullenly,8
264,220,at,IN,at,2
264,220,the,DT,the,3
264,220,breakfast,NN,breakfast,9
264,220,the,DT,the,3
264,220,computer,NN,computer,8
264,220,had,VBD,have,3
264,220,prepared,VBN,prepare,8
264,220,",",",",",",1
264,220,changed,VBN,change,7
264,220,into,IN,into,4
264,220,a,DT,a,1
264,220,business,NN,business,8
264,220,suit,NN,suit,4
264,220,",",",",",",1
264,220,and,CC,and,3
264,220,left,VBD,leave,4
264,220,for,IN,for,3
264,220,work,NN,work,4
264,220,.,SENT,.,1
264,221,The,DT,the,3
264,221,number,NN,number,6
264,221,264,CD,264,3
264,221,was,VBD,be,3
264,221,all,RB,all,3
264,221,that,IN,that,4
264,221,he,PP,he,2
264,221,seemed,VBD,seem,6
264,221,to,TO,to,2
264,221,be,VB,be,2
264,221,able,JJ,able,4
264,221,to,TO,to,2
264,221,think,VB,think,5
264,221,about,RB,about,5
264,221,on,IN,on,2
264,221,his,PP$,his,3
264,221,way,NN,way,3
264,221,to,TO,to,2
264,221,the,DT,the,3
264,221,MIST,NN,mist,4
264,221,building,NN,building,8
264,221,.,SENT,.,1
264,222,Arriving,VBG,arrive,8
264,222,at,IN,at,2
264,222,his,PP$,his,3
264,222,office,NN,office,6
264,222,",",",",",",1
264,222,Ed,NP,ed,2
264,222,switched,VBD,switch,8
264,222,on,IN,on,2
264,222,the,DT,the,3
264,222,computer,NN,computer,8
264,222,terminal,NN,terminal,8
264,222,on,IN,on,2
264,222,his,PP$,his,3
264,222,desk,NN,desk,4
264,222,and,CC,and,3
264,222,selected,VBD,select,8
264,222,the,DT,the,3
264,222,messages,NNS,message,8
264,222,item,NN,item,4
264,222,.,SENT,.,1
264,223,The,DT,the,3
264,223,usual,JJ,usual,5
264,223,message,NN,message,7
264,223,from,IN,from,4
264,223,the,DT,the,3
264,223,editor,NN,editor,6
264,223,appeared,VBD,appear,8
264,223,",",",",",",1
264,223,and,CC,and,3
264,223,another,DT,another,7
264,223,one,NN,one,3
264,223,below,RB,below,5
264,223,.,SENT,.,1
264,224,After,IN,after,5
264,224,reading,NN,reading,7
264,224,through,IN,through,7
264,224,his,PP$,his,3
264,224,tasks,NNS,task,5
264,224,for,IN,for,3
264,224,the,DT,the,3
264,224,day,NN,day,3
264,224,",",",",",",1
264,224,he,PP,he,2
264,224,clicked,VBD,click,7
264,224,on,IN,on,2
264,224,the,DT,the,3
264,224,second,JJ,second,6
264,224,message,NN,message,7
264,224,.,SENT,.,1
264,225,Unbelievingly,RB,unbelievingly,13
264,225,",",",",",",1
264,225,Ed,NP,ed,2
264,225,stared,VBD,stare,6
264,225,at,IN,at,2
264,225,the,DT,the,3
264,225,first,JJ,first,5
264,225,line,NN,line,4
264,225,of,IN,of,2
264,225,the,DT,the,3
264,225,long,JJ,long,4
264,225,text,NN,text,4
264,225,that,WDT,that,4
264,225,had,VBD,have,3
264,225,appeared,VBN,appear,8
264,225,on,IN,on,2
264,225,the,DT,the,3
264,225,screen,NN,screen,6
264,225,.,SENT,.,1
264,226,264,CD,264,3
264,226,",",",",",",1
264,226,it,PP,it,2
264,226,read,VBD,read,4
264,226,.,SENT,.,1
How To Swim,227,If,IN,if,2
How To Swim,227,you,PP,you,3
How To Swim,227,want,VBP,want,4
How To Swim,227,to,TO,to,2
How To Swim,227,learn,VB,learn,5
How To Swim,227,to,TO,to,2
How To Swim,227,swim,VBP,swim,4
How To Swim,227,",",",",",",1
How To Swim,227,the,DT,the,3
How To Swim,227,first,JJ,first,5
How To Swim,227,thing,NN,thing,5
How To Swim,227,to,TO,to,2
How To Swim,227,do,VB,do,2
How To Swim,227,is,VBZ,be,2
How To Swim,227,to,TO,to,2
How To Swim,227,get,VB,get,3
How To Swim,227,yourself,PP,yourself,8
How To Swim,227,properly,RB,properly,8
How To Swim,227,dressed,VBD,dress,7
How To Swim,227,",",",",",",1
How To Swim,227,i.e.,FW,i.e.,4
How To Swim,227,to,TO,to,2
How To Swim,227,put,VB,put,3
How To Swim,227,on,IN,on,2
How To Swim,227,swimming,NN,swimming,8
How To Swim,227,trunks,NNS,trunk,6
How To Swim,227,(,(,(,1
How To Swim,227,ones,NNS,one,4
How To Swim,227,with,IN,with,4
How To Swim,227,little,JJ,little,6
How To Swim,227,elephants,NNS,elephant,9
How To Swim,227,printed,VBN,print,7
How To Swim,227,on,IN,on,2
How To Swim,227,them,PP,them,4
How To Swim,227,will,MD,will,4
How To Swim,227,be,VB,be,2
How To Swim,227,very,RB,very,4
How To Swim,227,fashionable,JJ,fashionable,11
How To Swim,227,),),),1
How To Swim,227,after,IN,after,5
How To Swim,227,taking,VBG,take,6
How To Swim,227,off,RP,off,3
How To Swim,227,all,DT,all,3
How To Swim,227,other,JJ,other,5
How To Swim,227,clothes,NNS,clothes,7
How To Swim,227,.,SENT,.,1
How To Swim,228,Then,RB,then,4
How To Swim,228,you,PP,you,3
How To Swim,228,step,VB,step,4
How To Swim,228,onto,IN,onto,4
How To Swim,228,the,DT,the,3
How To Swim,228,diving-board,NN,diving-board,12
How To Swim,228,",",",",",",1
How To Swim,228,take,VB,take,4
How To Swim,228,a,DT,a,1
How To Swim,228,deep,JJ,deep,4
How To Swim,228,breath,NN,breath,6
How To Swim,228,",",",",",",1
How To Swim,228,summon,VB,summon,6
How To Swim,228,up,RB,up,2
How To Swim,228,all,PDT,all,3
How To Swim,228,your,PP$,your,4
How To Swim,228,courage,NN,courage,7
How To Swim,228,",",",",",",1
How To Swim,228,and,CC,and,3
How To Swim,228,throw,VB,throw,5
How To Swim,228,yourself,PP,yourself,8
How To Swim,228,at,IN,at,2
How To Swim,228,the,DT,the,3
How To Swim,228,water,NN,water,5
How To Swim,228,",",",",",",1
How To Swim,228,head,VBP,head,4
How To Swim,228,first,JJ,first,5
How To Swim,228,.,SENT,.,1
How To Swim,229,If,IN,if,2
How To Swim,229,you,PP,you,3
How To Swim,229,are,VBP,be,3
How To Swim,229,an,DT,an,2
How To Swim,229,absolute,JJ,absolute,8
How To Swim,229,beginner,NN,beginner,8
How To Swim,229,",",",",",",1
How To Swim,229,there,EX,there,5
How To Swim,229,is,VBZ,be,2
How To Swim,229,one,CD,one,3
How To Swim,229,very,JJ,very,4
How To Swim,229,important,JJ,important,9
How To Swim,229,rule,NN,rule,4
How To Swim,229,to,TO,to,2
How To Swim,229,remember,VB,remember,8
How To Swim,229,at,IN,at,2
How To Swim,229,this,DT,this,4
How To Swim,229,moment,NN,moment,6
How To Swim,229,",",",",",",1
How To Swim,229,because,IN,because,7
How To Swim,229,you,PP,you,3
How To Swim,229,will,MD,will,4
How To Swim,229,immediately,RB,immediately,11
How To Swim,229,begin,VB,begin,5
How To Swim,229,to,TO,to,2
How To Swim,229,sink,VB,sink,4
How To Swim,229,:,:,:,1
How To Swim,230,Do,VBP,do,2
How To Swim,230,n't,RB,n't,3
How To Swim,230,Panic,NN,panic,5
How To Swim,230,!,SENT,!,1
How To Swim,231,Swimming,NN,swimming,8
How To Swim,231,is,VBZ,be,2
How To Swim,231,a,DT,a,1
How To Swim,231,mental,JJ,mental,6
How To Swim,231,task,NN,task,4
How To Swim,231,as,IN,as,2
How To Swim,231,much,JJ,much,4
How To Swim,231,as,IN,as,2
How To Swim,231,a,DT,a,1
How To Swim,231,physical,JJ,physical,8
How To Swim,231,one,NN,one,3
How To Swim,231,.,SENT,.,1
How To Swim,232,You,PP,you,3
How To Swim,232,must,MD,must,4
How To Swim,232,get,VB,get,3
How To Swim,232,yourself,PP,yourself,8
How To Swim,232,into,IN,into,4
How To Swim,232,the,DT,the,3
How To Swim,232,right,JJ,right,5
How To Swim,232,frame,NN,frame,5
How To Swim,232,of,IN,of,2
How To Swim,232,mind,NN,mind,4
How To Swim,232,.,SENT,.,1
How To Swim,233,Try,VB,try,3
How To Swim,233,to,TO,to,2
How To Swim,233,feel,VB,feel,4
How To Swim,233,as,IN,as,2
How To Swim,233,light,NN,light,5
How To Swim,233,as,IN,as,2
How To Swim,233,possible,JJ,possible,8
How To Swim,233,.,SENT,.,1
How To Swim,234,Imagine,VB,imagine,7
How To Swim,234,that,IN,that,4
How To Swim,234,you,PP,you,3
How To Swim,234,are,VBP,be,3
